GEOID,NAME,variable,estimate,moe
36005025300,"Census Tract 253, Bronx County, New York",asian,213,146
36005025300,"Census Tract 253, Bronx County, New York",latino,4932,505
36005025300,"Census Tract 253, Bronx County, New York",med_inc,36481,9334
36005025400,"Census Tract 254, Bronx County, New York",male,939,141
36005025400,"Census Tract 254, Bronx County, New York",female,1058,123
36005025400,"Census Tract 254, Bronx County, New York",total_pop,1997,201
36005025400,"Census Tract 254, Bronx County, New York",white,1192,192
36005025400,"Census Tract 254, Bronx County, New York",black,63,50
36005025400,"Census Tract 254, Bronx County, New York",asian,216,108
36005025400,"Census Tract 254, Bronx County, New York",latino,508,152
36005025400,"Census Tract 254, Bronx County, New York",med_inc,52853,6215
36005025500,"Census Tract 255, Bronx County, New York",male,3908,596
36005025500,"Census Tract 255, Bronx County, New York",female,3766,455
36005025500,"Census Tract 255, Bronx County, New York",total_pop,7674,693
36005025500,"Census Tract 255, Bronx County, New York",white,233,297
36005025500,"Census Tract 255, Bronx County, New York",black,608,198
36005025500,"Census Tract 255, Bronx County, New York",asian,0,17
36005025500,"Census Tract 255, Bronx County, New York",latino,6600,675
36005025500,"Census Tract 255, Bronx County, New York",med_inc,35466,20750
36005025600,"Census Tract 256, Bronx County, New York",male,782,201
36005025600,"Census Tract 256, Bronx County, New York",female,914,123
36005025600,"Census Tract 256, Bronx County, New York",total_pop,1696,267
36005025600,"Census Tract 256, Bronx County, New York",white,264,98
36005025600,"Census Tract 256, Bronx County, New York",black,122,73
36005025600,"Census Tract 256, Bronx County, New York",asian,161,104
36005025600,"Census Tract 256, Bronx County, New York",latino,1113,346
36005025600,"Census Tract 256, Bronx County, New York",med_inc,52700,11372
36005025700,"Census Tract 257, Bronx County, New York",male,1107,269
36005025700,"Census Tract 257, Bronx County, New York",female,892,170
36005025700,"Census Tract 257, Bronx County, New York",total_pop,1999,349
36005025700,"Census Tract 257, Bronx County, New York",white,36,28
36005025700,"Census Tract 257, Bronx County, New York",black,285,108
36005025700,"Census Tract 257, Bronx County, New York",asian,4,8
36005025700,"Census Tract 257, Bronx County, New York",latino,1642,317
36005025700,"Census Tract 257, Bronx County, New York",med_inc,52926,9590
36005026100,"Census Tract 261, Bronx County, New York",male,881,95
36005026100,"Census Tract 261, Bronx County, New York",female,1216,123
36005026100,"Census Tract 261, Bronx County, New York",total_pop,2097,139
36005026100,"Census Tract 261, Bronx County, New York",white,99,52
36005026100,"Census Tract 261, Bronx County, New York",black,967,131
36005026100,"Census Tract 261, Bronx County, New York",asian,70,37
36005026100,"Census Tract 261, Bronx County, New York",latino,908,168
36005026100,"Census Tract 261, Bronx County, New York",med_inc,76272,4171
36005026300,"Census Tract 263, Bronx County, New York",male,2351,471
36005026300,"Census Tract 263, Bronx County, New York",female,3867,561
36005026300,"Census Tract 263, Bronx County, New York",total_pop,6218,801
36005026300,"Census Tract 263, Bronx County, New York",white,544,203
36005026300,"Census Tract 263, Bronx County, New York",black,1189,258
36005026300,"Census Tract 263, Bronx County, New York",asian,0,17
36005026300,"Census Tract 263, Bronx County, New York",latino,4319,755
36005026300,"Census Tract 263, Bronx County, New York",med_inc,19629,9682
36005026400,"Census Tract 264, Bronx County, New York",male,2271,322
36005026400,"Census Tract 264, Bronx County, New York",female,2597,475
36005026400,"Census Tract 264, Bronx County, New York",total_pop,4868,667
36005026400,"Census Tract 264, Bronx County, New York",white,1614,373
36005026400,"Census Tract 264, Bronx County, New York",black,248,287
36005026400,"Census Tract 264, Bronx County, New York",asian,419,222
36005026400,"Census Tract 264, Bronx County, New York",latino,2514,620
36005026400,"Census Tract 264, Bronx County, New York",med_inc,48832,6756
36005026500,"Census Tract 265, Bronx County, New York",male,4131,597
36005026500,"Census Tract 265, Bronx County, New York",female,3720,556
36005026500,"Census Tract 265, Bronx County, New York",total_pop,7851,941
36005026500,"Census Tract 265, Bronx County, New York",white,244,225
36005026500,"Census Tract 265, Bronx County, New York",black,608,386
36005026500,"Census Tract 265, Bronx County, New York",asian,242,242
36005026500,"Census Tract 265, Bronx County, New York",latino,6492,1015
36005026500,"Census Tract 265, Bronx County, New York",med_inc,41187,5429
36005026601,"Census Tract 266.01, Bronx County, New York",male,1717,231
36005026601,"Census Tract 266.01, Bronx County, New York",female,1735,240
36005026601,"Census Tract 266.01, Bronx County, New York",total_pop,3452,359
36005026601,"Census Tract 266.01, Bronx County, New York",white,883,226
36005026601,"Census Tract 266.01, Bronx County, New York",black,198,168
36005026601,"Census Tract 266.01, Bronx County, New York",asian,91,73
36005026601,"Census Tract 266.01, Bronx County, New York",latino,2198,367
36005026601,"Census Tract 266.01, Bronx County, New York",med_inc,60357,11487
36005026602,"Census Tract 266.02, Bronx County, New York",male,2299,375
36005026602,"Census Tract 266.02, Bronx County, New York",female,2785,442
36005026602,"Census Tract 266.02, Bronx County, New York",total_pop,5084,552
36005026602,"Census Tract 266.02, Bronx County, New York",white,1771,340
36005026602,"Census Tract 266.02, Bronx County, New York",black,486,270
36005026602,"Census Tract 266.02, Bronx County, New York",asian,74,60
36005026602,"Census Tract 266.02, Bronx County, New York",latino,2685,523
36005026602,"Census Tract 266.02, Bronx County, New York",med_inc,64143,19097
36005026701,"Census Tract 267.01, Bronx County, New York",male,1990,290
36005026701,"Census Tract 267.01, Bronx County, New York",female,2195,327
36005026701,"Census Tract 267.01, Bronx County, New York",total_pop,4185,503
36005026701,"Census Tract 267.01, Bronx County, New York",white,117,82
36005026701,"Census Tract 267.01, Bronx County, New York",black,485,171
36005026701,"Census Tract 267.01, Bronx County, New York",asian,511,218
36005026701,"Census Tract 267.01, Bronx County, New York",latino,3072,545
36005026701,"Census Tract 267.01, Bronx County, New York",med_inc,47656,15552
36005026702,"Census Tract 267.02, Bronx County, New York",male,3436,587
36005026702,"Census Tract 267.02, Bronx County, New York",female,4459,412
36005026702,"Census Tract 267.02, Bronx County, New York",total_pop,7895,780
36005026702,"Census Tract 267.02, Bronx County, New York",white,236,138
36005026702,"Census Tract 267.02, Bronx County, New York",black,971,371
36005026702,"Census Tract 267.02, Bronx County, New York",asian,0,17
36005026702,"Census Tract 267.02, Bronx County, New York",latino,6562,720
36005026702,"Census Tract 267.02, Bronx County, New York",med_inc,35557,8878
36005026900,"Census Tract 269, Bronx County, New York",male,1850,300
36005026900,"Census Tract 269, Bronx County, New York",female,1853,245
36005026900,"Census Tract 269, Bronx County, New York",total_pop,3703,330
36005026900,"Census Tract 269, Bronx County, New York",white,7,9
36005026900,"Census Tract 269, Bronx County, New York",black,541,203
36005026900,"Census Tract 269, Bronx County, New York",asian,50,74
36005026900,"Census Tract 269, Bronx County, New York",latino,3002,341
36005026900,"Census Tract 269, Bronx County, New York",med_inc,39167,5460
36005027300,"Census Tract 273, Bronx County, New York",male,3229,586
36005027300,"Census Tract 273, Bronx County, New York",female,4549,624
36005027300,"Census Tract 273, Bronx County, New York",total_pop,7778,997
36005027300,"Census Tract 273, Bronx County, New York",white,446,246
36005027300,"Census Tract 273, Bronx County, New York",black,1511,829
36005027300,"Census Tract 273, Bronx County, New York",asian,42,55
36005027300,"Census Tract 273, Bronx County, New York",latino,5577,866
36005027300,"Census Tract 273, Bronx County, New York",med_inc,44154,6488
36005027401,"Census Tract 274.01, Bronx County, New York",male,2209,311
36005027401,"Census Tract 274.01, Bronx County, New York",female,2484,283
36005027401,"Census Tract 274.01, Bronx County, New York",total_pop,4693,437
36005027401,"Census Tract 274.01, Bronx County, New York",white,3267,394
36005027401,"Census Tract 274.01, Bronx County, New York",black,88,121
36005027401,"Census Tract 274.01, Bronx County, New York",asian,88,70
36005027401,"Census Tract 274.01, Bronx County, New York",latino,1250,282
36005027401,"Census Tract 274.01, Bronx County, New York",med_inc,87500,12998
36005027402,"Census Tract 274.02, Bronx County, New York",male,1632,193
36005027402,"Census Tract 274.02, Bronx County, New York",female,1849,213
36005027402,"Census Tract 274.02, Bronx County, New York",total_pop,3481,325
36005027402,"Census Tract 274.02, Bronx County, New York",white,2277,282
36005027402,"Census Tract 274.02, Bronx County, New York",black,101,75
36005027402,"Census Tract 274.02, Bronx County, New York",asian,48,38
36005027402,"Census Tract 274.02, Bronx County, New York",latino,958,268
36005027402,"Census Tract 274.02, Bronx County, New York",med_inc,88654,15650
36005027600,"Census Tract 276, Bronx County, New York",male,5,8
36005027600,"Census Tract 276, Bronx County, New York",female,19,21
36005027600,"Census Tract 276, Bronx County, New York",total_pop,24,28
36005027600,"Census Tract 276, Bronx County, New York",white,0,12
36005027600,"Census Tract 276, Bronx County, New York",black,20,31
36005027600,"Census Tract 276, Bronx County, New York",asian,0,12
36005027600,"Census Tract 276, Bronx County, New York",latino,4,7
36005027600,"Census Tract 276, Bronx County, New York",med_inc,NA,NA
36005027700,"Census Tract 277, Bronx County, New York",male,2257,487
36005027700,"Census Tract 277, Bronx County, New York",female,2403,287
36005027700,"Census Tract 277, Bronx County, New York",total_pop,4660,617
36005027700,"Census Tract 277, Bronx County, New York",white,540,288
36005027700,"Census Tract 277, Bronx County, New York",black,558,182
36005027700,"Census Tract 277, Bronx County, New York",asian,107,99
36005027700,"Census Tract 277, Bronx County, New York",latino,3270,596
36005027700,"Census Tract 277, Bronx County, New York",med_inc,29621,7693
36005027900,"Census Tract 279, Bronx County, New York",male,3769,429
36005027900,"Census Tract 279, Bronx County, New York",female,3610,410
36005027900,"Census Tract 279, Bronx County, New York",total_pop,7379,705
36005027900,"Census Tract 279, Bronx County, New York",white,1080,272
36005027900,"Census Tract 279, Bronx County, New York",black,794,235
36005027900,"Census Tract 279, Bronx County, New York",asian,326,93
36005027900,"Census Tract 279, Bronx County, New York",latino,5023,750
36005027900,"Census Tract 279, Bronx County, New York",med_inc,56033,7917
36005028100,"Census Tract 281, Bronx County, New York",male,1816,209
36005028100,"Census Tract 281, Bronx County, New York",female,2138,285
36005028100,"Census Tract 281, Bronx County, New York",total_pop,3954,339
36005028100,"Census Tract 281, Bronx County, New York",white,1215,240
36005028100,"Census Tract 281, Bronx County, New York",black,753,219
36005028100,"Census Tract 281, Bronx County, New York",asian,142,104
36005028100,"Census Tract 281, Bronx County, New York",latino,1760,356
36005028100,"Census Tract 281, Bronx County, New York",med_inc,67933,11057
36005028300,"Census Tract 283, Bronx County, New York",male,1023,219
36005028300,"Census Tract 283, Bronx County, New York",female,1466,283
36005028300,"Census Tract 283, Bronx County, New York",total_pop,2489,328
36005028300,"Census Tract 283, Bronx County, New York",white,297,138
36005028300,"Census Tract 283, Bronx County, New York",black,719,299
36005028300,"Census Tract 283, Bronx County, New York",asian,0,12
36005028300,"Census Tract 283, Bronx County, New York",latino,1437,332
36005028300,"Census Tract 283, Bronx County, New York",med_inc,26887,12351
36005028400,"Census Tract 284, Bronx County, New York",male,261,91
36005028400,"Census Tract 284, Bronx County, New York",female,293,168
36005028400,"Census Tract 284, Bronx County, New York",total_pop,554,188
36005028400,"Census Tract 284, Bronx County, New York",white,319,160
36005028400,"Census Tract 284, Bronx County, New York",black,112,96
36005028400,"Census Tract 284, Bronx County, New York",asian,0,12
36005028400,"Census Tract 284, Bronx County, New York",latino,123,114
36005028400,"Census Tract 284, Bronx County, New York",med_inc,NA,NA
36005028500,"Census Tract 285, Bronx County, New York",male,1707,258
36005028500,"Census Tract 285, Bronx County, New York",female,1816,200
36005028500,"Census Tract 285, Bronx County, New York",total_pop,3523,276
36005028500,"Census Tract 285, Bronx County, New York",white,1613,282
36005028500,"Census Tract 285, Bronx County, New York",black,105,72
36005028500,"Census Tract 285, Bronx County, New York",asian,582,265
36005028500,"Census Tract 285, Bronx County, New York",latino,1162,250
36005028500,"Census Tract 285, Bronx County, New York",med_inc,58467,5398
36005028600,"Census Tract 286, Bronx County, New York",male,566,144
36005028600,"Census Tract 286, Bronx County, New York",female,519,141
