GEOID,NAME,med.income,popn,popn.asian,popn.black,popn.female,popn.hispanic,popn.male,popn.white
36081003400,"Census Tract 34, Queens County, New York",76923,2612,504,179,1259,1665,1353,862
36081003600,"Census Tract 36, Queens County, New York",80868,3584,1339,36,1854,1830,1730,1029
36081003700,"Census Tract 37, Queens County, New York",NA,0,0,0,0,0,0,0
36081003800,"Census Tract 38, Queens County, New York",71111,2757,479,286,1409,1705,1348,744
36081003900,"Census Tract 39, Queens County, New York",48269,1439,140,94,693,739,746,764
36081004001,"Census Tract 40.01, Queens County, New York",80192,2365,519,95,1209,1012,1156,1119
36081004002,"Census Tract 40.02, Queens County, New York",64196,1459,492,119,775,599,684,516
36081004200,"Census Tract 42, Queens County, New York",57554,4016,1675,259,1833,1588,2183,648
36081004300,"Census Tract 43, Queens County, New York",22939,2283,255,959,1194,948,1089,486
36081004401,"Census Tract 44.01, Queens County, New York",69583,3732,2211,220,1914,938,1818,622
36081004500,"Census Tract 45, Queens County, New York",76328,3194,698,91,1755,565,1439,2025
36081004700,"Census Tract 47, Queens County, New York",38542,3665,527,1041,2121,1136,1544,1491
36081005000,"Census Tract 50, Queens County, New York",NA,49,0,0,9,40,40,28
36081005100,"Census Tract 51, Queens County, New York",50868,1866,1016,59,892,247,974,646
36081005200,"Census Tract 52, Queens County, New York",62250,2817,1376,204,1458,773,1359,457
36081005300,"Census Tract 53, Queens County, New York",86677,5092,1304,123,2649,885,2443,2407
36081005400,"Census Tract 54, Queens County, New York",77854,5862,1809,513,3278,2187,2584,1939
36081005500,"Census Tract 55, Queens County, New York",71628,952,222,22,422,454,530,394
36081005700,"Census Tract 57, Queens County, New York",68156,4212,1045,138,2013,1417,2199,2133
36081005800,"Census Tract 58, Queens County, New York",90230,6355,877,605,3584,3074,2771,3184
36081005900,"Census Tract 59, Queens County, New York",82208,4057,554,69,1994,928,2063,2789
36081006100,"Census Tract 61, Queens County, New York",77941,5548,1023,191,2994,1234,2554,3822
36081006201,"Census Tract 62.01, Queens County, New York",61514,5593,410,125,3094,1624,2499,4357
36081006202,"Census Tract 62.02, Queens County, New York",53676,6459,454,423,3328,2322,3131,3850
36081006300,"Census Tract 63, Queens County, New York",87719,5690,1057,150,3148,1256,2542,3894
36081006501,"Census Tract 65.01, Queens County, New York",77372,3450,474,122,1695,814,1755,2332
36081006502,"Census Tract 65.02, Queens County, New York",84070,3494,324,120,1903,938,1591,2541
36081006900,"Census Tract 69, Queens County, New York",79953,3699,750,198,1777,968,1922,2252
36081007100,"Census Tract 71, Queens County, New York",76420,3344,496,143,1737,598,1607,2309
36081007300,"Census Tract 73, Queens County, New York",81963,3933,960,94,2333,757,1600,2330
36081007500,"Census Tract 75, Queens County, New York",75982,3959,969,55,2285,580,1674,2696
36081007700,"Census Tract 77, Queens County, New York",92500,1856,437,17,891,572,965,940
36081007900,"Census Tract 79, Queens County, New York",68463,2685,684,0,1376,643,1309,1563
36081008100,"Census Tract 81, Queens County, New York",84375,1269,156,44,567,544,702,723
36081008300,"Census Tract 83, Queens County, New York",60951,2409,461,120,1067,925,1342,1139
36081008500,"Census Tract 85, Queens County, New York",48203,883,143,64,535,353,348,447
36081008600,"Census Tract 86, Queens County, New York",77545,2846,522,22,1445,1336,1401,1241
36081008700,"Census Tract 87, Queens County, New York",26750,4052,127,1798,2077,1791,1975,1384
36081008800,"Census Tract 88, Queens County, New York",76875,3663,455,227,1927,1853,1736,2221
36081009100,"Census Tract 91, Queens County, New York",71767,2303,274,89,1045,793,1258,1729
36081009400,"Census Tract 94, Queens County, New York",62308,2769,1368,272,1361,768,1408,472
36081009500,"Census Tract 95, Queens County, New York",82500,2276,361,85,1128,320,1148,1684
36081009600,"Census Tract 96, Queens County, New York",91125,3522,911,377,1751,810,1771,830
36081009700,"Census Tract 97, Queens County, New York",91675,3693,557,69,1584,412,2109,2794
36081009800,"Census Tract 98, Queens County, New York",76917,2705,991,380,1515,435,1190,181
36081009900,"Census Tract 99, Queens County, New York",NA,0,0,0,0,0,0,0
36081010000,"Census Tract 100, Queens County, New York",109583,3686,1095,454,1717,1104,1969,1102
36081010100,"Census Tract 101, Queens County, New York",67273,2382,218,103,1335,221,1047,1851
36081010200,"Census Tract 102, Queens County, New York",67404,2817,1259,387,1527,614,1290,369
36081010300,"Census Tract 103, Queens County, New York",72941,4136,605,124,2069,846,2067,3195
36081010400,"Census Tract 104, Queens County, New York",67083,3014,747,740,1598,377,1416,299
36081010500,"Census Tract 105, Queens County, New York",65551,4522,876,148,2173,1316,2349,2976
36081010600,"Census Tract 106, Queens County, New York",66094,3733,1837,457,1981,422,1752,303
36081010701,"Census Tract 107.01, Queens County, New York",NA,0,0,0,0,0,0,0
36081010800,"Census Tract 108, Queens County, New York",67617,3364,1509,250,1549,638,1815,177
36081011000,"Census Tract 110, Queens County, New York",81667,3234,929,268,1593,1076,1641,666
36081011100,"Census Tract 111, Queens County, New York",81250,3116,364,77,1739,787,1377,2463
36081011200,"Census Tract 112, Queens County, New York",63472,2279,905,93,1160,531,1119,713
36081011300,"Census Tract 113, Queens County, New York",83146,4463,565,91,2112,1343,2351,3339
36081011400,"Census Tract 114, Queens County, New York",49223,1303,370,86,642,512,661,610
36081011500,"Census Tract 115, Queens County, New York",81458,2438,223,7,1254,476,1184,1837
36081011600,"Census Tract 116, Queens County, New York",80313,1980,876,107,998,713,982,451
36081011700,"Census Tract 117, Queens County, New York",85833,3574,301,81,1601,545,1973,3067
36081011800,"Census Tract 118, Queens County, New York",70333,2522,988,147,1070,943,1452,371
36081011900,"Census Tract 119, Queens County, New York",68897,1409,83,0,666,346,743,961
36081012000,"Census Tract 120, Queens County, New York",62105,2365,1122,134,1062,769,1303,441
36081012100,"Census Tract 121, Queens County, New York",83056,2034,114,103,963,347,1071,1658
36081012200,"Census Tract 122, Queens County, New York",72552,3128,1491,135,1499,1015,1629,574
36081012301,"Census Tract 123.01, Queens County, New York",96086,2782,203,108,1404,611,1378,2208
36081012400,"Census Tract 124, Queens County, New York",76758,3374,621,424,1782,1586,1592,911
36081012500,"Census Tract 125, Queens County, New York",83984,1762,206,90,827,398,935,1273
36081012601,"Census Tract 126.01, Queens County, New York",73634,2750,459,207,1380,1545,1370,1136
36081012602,"Census Tract 126.02, Queens County, New York",54899,2792,640,80,1428,1669,1364,1073
36081012800,"Census Tract 128, Queens County, New York",66250,2380,352,191,1293,1308,1087,1402
36081013000,"Census Tract 130, Queens County, New York",73147,1688,452,166,806,324,882,869
36081013200,"Census Tract 132, Queens County, New York",68359,2265,274,86,1231,973,1034,1615
36081013400,"Census Tract 134, Queens County, New York",57891,4678,607,672,2333,1349,2345,2620
36081013500,"Census Tract 135, Queens County, New York",78681,1306,58,5,628,140,678,1203
36081013600,"Census Tract 136, Queens County, New York",76538,1874,123,112,1010,434,864,1452
36081013700,"Census Tract 137, Queens County, New York",97100,1773,113,14,848,258,925,1505
36081013800,"Census Tract 138, Queens County, New York",68125,3608,920,191,1875,991,1733,1766
36081014000,"Census Tract 140, Queens County, New York",71439,3766,605,209,1761,962,2005,2159
36081014100,"Census Tract 141, Queens County, New York",66923,1636,110,33,795,562,841,1046
36081014201,"Census Tract 142.01, Queens County, New York",68657,4334,1445,525,2154,1815,2180,1097
36081014202,"Census Tract 142.02, Queens County, New York",67614,2856,730,311,1374,1343,1482,878
36081014300,"Census Tract 143, Queens County, New York",70197,3772,556,105,1855,950,1917,2518
36081014400,"Census Tract 144, Queens County, New York",56875,1915,569,192,916,807,999,724
36081014500,"Census Tract 145, Queens County, New York",74926,2412,144,82,1213,626,1199,1946
36081014700,"Census Tract 147, Queens County, New York",83333,2768,422,86,1504,357,1264,2098
36081014800,"Census Tract 148, Queens County, New York",64901,1719,751,248,943,416,776,198
36081014900,"Census Tract 149, Queens County, New York",69659,1842,152,16,986,549,856,1468
36081015000,"Census Tract 150, Queens County, New York",92438,2899,1044,461,1344,495,1555,106
36081015100,"Census Tract 151, Queens County, New York",69083,2613,260,56,1300,568,1313,2053
36081015200,"Census Tract 152, Queens County, New York",64643,2822,910,544,1297,813,1525,346
36081015300,"Census Tract 153, Queens County, New York",80161,1933,425,93,958,411,975,1109
36081015400,"Census Tract 154, Queens County, New York",75118,2170,872,259,988,249,1182,140
36081015500,"Census Tract 155, Queens County, New York",95208,2358,427,78,1147,459,1211,1536
36081015600,"Census Tract 156, Queens County, New York",69152,2908,1095,531,1508,400,1400,234
36081015700,"Census Tract 157, Queens County, New York",62500,1305,331,54,626,477,679,615
36081015801,"Census Tract 158.01, Queens County, New York",80507,3746,1240,937,1885,360,1861,161
36081015802,"Census Tract 158.02, Queens County, New York",85494,4872,1136,1176,2447,797,2425,281
36081015900,"Census Tract 159, Queens County, New York",63818,3422,443,11,1815,710,1607,2415
36081016100,"Census Tract 161, Queens County, New York",74453,2297,424,53,1024,933,1273,1383
36081016300,"Census Tract 163, Queens County, New York",22317,3519,492,1009,2002,1673,1517,1611
36081016400,"Census Tract 164, Queens County, New York",79938,3786,1296,744,1933,687,1853,195
36081016600,"Census Tract 166, Queens County, New York",68229,3984,1378,568,2007,1285,1977,529
36081016800,"Census Tract 168, Queens County, New York",96607,3257,1033,715,1597,782,1660,491
36081016900,"Census Tract 169, Queens County, New York",58066,5683,1297,161,2716,1723,2967,3829
36081017000,"Census Tract 170, Queens County, New York",70147,2622,1154,639,1245,215,1377,148
36081017100,"Census Tract 171, Queens County, New York",NA,51,13,10,22,0,29,27
36081017200,"Census Tract 172, Queens County, New York",70804,1913,487,725,981,338,932,89
36081017400,"Census Tract 174, Queens County, New York",77875,2285,500,905,1141,501,1144,335
36081017600,"Census Tract 176, Queens County, New York",68167,2135,390,1040,1074,354,1061,296
36081017800,"Census Tract 178, Queens County, New York",72708,2257,341,850,1181,653,1076,362
36081017900,"Census Tract 179, Queens County, New York",48950,1019,385,46,435,308,584,505
36081018000,"Census Tract 180, Queens County, New York",73500,1328,164,426,624,234,704,338
36081018101,"Census Tract 181.01, Queens County, New York",63068,3497,875,50,1688,1312,1809,1825
36081018102,"Census Tract 181.02, Queens County, New York",70135,3311,670,72,1621,872,1690,2234
36081018200,"Census Tract 182, Queens County, New York",63958,2499,315,1429,1200,472,1299,177
36081018300,"Census Tract 183, Queens County, New York",75453,6064,1404,185,3056,1795,3008,4029
36081018401,"Census Tract 184.01, Queens County, New York",66806,2114,53,1616,1318,293,796,15
36081018402,"Census Tract 184.02, Queens County, New York",72137,2431,157,1754,1262,317,1169,228
36081018501,"Census Tract 185.01, Queens County, New York",58500,3182,613,165,1531,1047,1651,1981
36081018502,"Census Tract 185.02, Queens County, New York",74799,3367,714,98,1657,969,1710,2177
36081018600,"Census Tract 186, Queens County, New York",65875,1869,169,1266,1014,196,855,57
36081018700,"Census Tract 187, Queens County, New York",70326,3069,1148,76,1322,868,1747,1536
36081018800,"Census Tract 188, Queens County, New York",81579,1449,156,967,631,246,818,136
36081018900,"Census Tract 189, Queens County, New York",72453,3136,1233,37,1595,940,1541,1197
36081019000,"Census Tract 190, Queens County, New York",88365,2455,140,1383,1251,457,1204,126
36081019200,"Census Tract 192, Queens County, New York",64627,1969,154,1387,1072,338,897,168
36081019400,"Census Tract 194, Queens County, New York",75069,2892,508,1393,1419,325,1473,119
36081019600,"Census Tract 196, Queens County, New York",71548,3050,251,1695,1786,370,1264,71
36081019800,"Census Tract 198, Queens County, New York",67938,2917,597,1523,1445,546,1472,74
36081019900,"Census Tract 199, Queens County, New York",41250,697,145,260,142,215,555,177
36081020200,"Census Tract 202, Queens County, New York",81667,1762,311,958,1122,174,640,39
36081020400,"Census Tract 204, Queens County, New York",68147,2350,460,930,1159,689,1191,146
36081020500,"Census Tract 205, Queens County, New York",56389,1176,140,81,529,942,647,735
36081020600,"Census Tract 206, Queens County, New York",67298,1855,401,402,914,739,941,211
36081020800,"Census Tract 208, Queens County, New York",84653,3136,289,715,1462,1055,1674,575
36081021200,"Census Tract 212, Queens County, New York",43889,2434,102,291,1142,1650,1292,471
36081021400,"Census Tract 214, Queens County, New York",56194,6984,3222,809,3271,1943,3713,683
36081021600,"Census Tract 216, Queens County, New York",77579,4123,761,438,2194,1361,1929,2289
36081021900,"Census Tract 219, Queens County, New York",NA,0,0,0,0,0,0,0
36081022001,"Census Tract 220.01, Queens County, New York",76330,6272,1353,963,3107,2113,3165,2926
36081022002,"Census Tract 220.02, Queens County, New York",71643,7128,1354,1332,3666,2133,3462,2556
36081022900,"Census Tract 229, Queens County, New York",NA,0,0,0,0,0,0,0
36081023000,"Census Tract 230, Queens County, New York",94667,2054,714,115,919,632,1135,824
36081023200,"Census Tract 232, Queens County, New York",70268,5644,1892,956,2799,1235,2845,1265
36081023500,"Census Tract 235, Queens County, New York",49544,7766,2206,93,3928,4379,3838,3970
36081023600,"Census Tract 236, Queens County, New York",69046,3143,1314,290,1501,1110,1642,638
36081023800,"Census Tract 238, Queens County, New York",51823,4516,1273,642,2045,2143,2471,229
